state,month,median,lowerbound,upperbound,source,notes,publishdate
RI,2024-02-15,260,260,260,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-03-15,270,270,270,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-04-15,280,280,280,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-05-15,270,260,290,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-06-15,280,260,290,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-07-15,280,260,300,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
RI,2024-08-15,330,320,350,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-01-15,1010,1010,1010,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-02-15,1030,1030,1030,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-03-15,1100,1100,1100,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-04-15,960,960,960,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-05-15,890,890,890,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-06-15,930,930,930,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-07-15,1050,1050,1050,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-08-15,950,950,950,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-09-15,350,350,350,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-10-15,440,440,440,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-11-15,450,450,450,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2023-12-15,490,490,490,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-01-15,580,580,580,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-02-15,520,520,520,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-03-15,590,590,590,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-04-15,520,520,520,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-05-15,570,570,570,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-06-15,510,510,510,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-07-15,500,440,550,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
SC,2024-08-15,470,420,530,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-01-15,360,360,360,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-02-15,340,340,340,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-03-15,400,400,400,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-04-15,340,340,340,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-05-15,300,300,300,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-06-15,320,320,320,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-07-15,400,400,400,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-08-15,390,390,390,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-09-15,400,370,430,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-10-15,400,320,470,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-11-15,410,330,480,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2023-12-15,410,340,490,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-01-15,430,350,510,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-02-15,420,390,450,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-03-15,330,300,370,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-04-15,380,350,410,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-05-15,380,350,420,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-06-15,360,330,390,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-07-15,470,430,520,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
UT,2024-08-15,420,380,470,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-01-15,3120,2930,3400,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-02-15,2740,2560,3000,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-03-15,3130,2920,3430,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-04-15,2800,2620,3060,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-05-15,2740,2560,3000,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-06-15,2990,2800,3260,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-07-15,2780,2600,3030,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-08-15,2920,2730,3190,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-09-15,2880,2690,3150,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-10-15,2830,2640,3090,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-11-15,2730,2550,2990,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2023-12-15,3050,2860,3330,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-01-15,3680,3470,3980,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-02-15,3330,3140,3600,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-03-15,3660,3460,3950,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-04-15,3550,3340,3850,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-05-15,3690,3410,4040,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-06-15,3440,3170,3780,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-07-15,3000,2730,3320,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VA,2024-08-15,2950,2660,3300,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-01-15,160,160,170,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-02-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-03-15,150,150,150,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-04-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-05-15,160,160,160,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-06-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-07-15,100,100,100,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-08-15,120,120,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-09-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-10-15,120,120,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-11-15,120,120,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2023-12-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-01-15,110,110,110,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-02-15,120,120,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-03-15,130,130,130,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-04-15,130,130,130,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-05-15,120,120,130,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-06-15,120,110,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-07-15,140,130,150,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
VT,2024-08-15,110,100,120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-01-15,2100,2060,2180,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-02-15,1950,1920,2030,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-03-15,2150,2100,2250,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-04-15,1900,1860,1990,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-05-15,2060,2010,2150,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-06-15,2040,1990,2120,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-07-15,2000,1940,2090,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
WA,2023-08-15,2170,2120,2270,https://www.guttmacher.org/monthly-abortion-provision-study or https://osf.io/k4x7t/,"All estimates rounded to nearest 10. Estimates include data on procedural and medication abortions provided at brick-and-mortar health facilities (such as clinics or doctor's offices), as well as medication abortions provided via telehealth and virtual providers.",11/20/2024
